YearMonth,DATE,FED Rate,Indice des prix à la consommation (IPC),Core PCE excluding Food and Energy,Inflation 'noyau' (Core CPI),Taux de chômage,Taux de participation au marché du travail,Créations d'emplois non agricoles (Nonfarm Payrolls),Produit intérieur brut (PIB),Ventes au détail,Indice de confiance des consommateurs du Conference Board,Indice des prix à la production (PPI),New Home Sales,Indice des prix à la consommation (IPC)_change_prev_period,Indice des prix à la consommation (IPC)_change_prev_year,Core PCE excluding Food and Energy_change_prev_period,Core PCE excluding Food and Energy_change_prev_year,Inflation 'noyau' (Core CPI)_change_prev_period,Inflation 'noyau' (Core CPI)_change_prev_year,Taux de chômage_change_prev_period,Taux de chômage_change_prev_year,Taux de participation au marché du travail_change_prev_period,Taux de participation au marché du travail_change_prev_year,Créations d'emplois non agricoles (Nonfarm Payrolls)_change_prev_period,Créations d'emplois non agricoles (Nonfarm Payrolls)_change_prev_year,Produit intérieur brut (PIB)_change_prev_period,Produit intérieur brut (PIB)_change_prev_year,Ventes au détail_change_prev_period,Ventes au détail_change_prev_year,Indice de confiance des consommateurs du Conference Board_change_prev_period,Indice de confiance des consommateurs du Conference Board_change_prev_year,Indice des prix à la production (PPI)_change_prev_period,Indice des prix à la production (PPI)_change_prev_year,New Home Sales_change_prev_period,New Home Sales_change_prev_year,FED Rate_change_prev_period,Rate Change Indicator,USGG10YR Index,USGG5YR Index,USGG13Week Index,DXY Curncy
1991-03,1991-03-31,5.53,134.8,61.936,140.5,6.8,66.3,108569.0,10003.645333333334,10325.576648466227,-0.15312,116.2,507.0,0.0,4.821150855365497,0.20871422330803746,3.6516383840412336,0.21398002853068032,5.243445692883886,3.0303030303030276,30.76923076923077,0.1510574018126709,-0.5997001499250421,-0.14899154794860703,-0.9741236991161695,0.25922264209590207,-0.6756887351938246,0.20654384219194188,2.6911163523030357,-282.52473477172487,-313.2293552430024,-0.8532423208191142,1.7513134851138368,5.186721991701249,-11.672473867595823,-1.46,1,8.050000190734863,7.730000019073486,5.739999771118164,92.0199966430664
1991-04,1991-04-30,5.98,135.1,62.06,140.9,6.7,66.4,108352.0,10029.51,10346.85953271758,-0.2287,116.0,508.0,0.2225519287833766,4.809930178432875,0.20020666494446893,3.550690782887278,0.2846975088967918,5.149253731343295,-1.4705882352941124,24.07407407407407,0.15082956259429015,-0.30030030030028243,-0.19987289189363766,-1.2026880396823203,0.25855241569272547,-0.5389307958117096,0.20611811791175771,2.6556275997644097,49.359979101358384,-292.6056931109988,-0.1721170395869165,1.6652059596844904,0.19723865877712132,-6.27306273062731,0.4500000000000002,3,8.020000457763672,7.630000114440918,5.510000228881836,91.54000091552734
1991-05,1991-05-31,5.92,135.6,62.307,141.3,6.9,66.2,108250.0,10046.405,10367.701062287377,-0.21679,116.5,517.0,0.37009622501851247,5.034856700232382,0.39800193361263503,3.6463445063628086,0.2838892831795725,5.133928571428581,2.9850746268656803,27.777777777777768,-0.3012048192771122,-0.6006006006005871,-0.09413762551683247,-1.4421763752572092,0.16845289550537768,-0.3934923066840512,0.2014285542767169,2.6240424694528475,-5.207695671184953,1244.8511166253104,0.4310344827586299,1.6579406631762605,1.7716535433070835,-3.183520599250933,-0.0600000000000005,1,8.0600004196167,7.690000057220459,5.53000020980835,93.12999725341797
1991-06,1991-06-30,6.74,136.0,62.442,141.8,6.9,66.2,108338.0,10063.3,10388.542591857173,-0.23123,116.4,516.0,0.2949852507374784,4.695919938414161,0.21666907410082814,3.468160201494652,0.35385704175512345,4.959289415247969,0.0,32.692307692307686,0.0,-0.3012048192771122,0.08129330254040834,-1.3827066095014384,0.16816960892975796,-0.24811834583937653,0.20102363527443323,2.592603385046832,6.660823838737939,33.028420204809564,-0.08583690987123971,1.8372703412073532,-0.19342359767892114,-5.321100917431187,0.8200000000000003,3,8.239999771118164,7.900000095367432,5.539999961853027,96.05999755859375
1991-07,1991-07-31,5.85,136.2,62.632,142.3,6.8,66.1,108290.0,10080.195,10409.384121426969,-0.40787,116.1,511.0,0.14705882352941124,4.367816091954024,0.30428237404311886,3.522255830482135,0.35260930888576514,4.786450662739328,-1.449275362318847,23.636363636363633,-0.15105740181270422,-0.6015037593985029,-0.044305783750853145,-1.39498461146218,0.16788727355838695,-0.10280887034219699,0.20062034097190207,2.561309335934281,76.3914716948493,352.7361527361527,-0.2577319587628968,1.3973799126637543,-0.9689922480620172,-5.719557195571956,-0.8900000000000006,1,8.199999809265137,7.769999980926514,5.53000020980835,93.48999786376953
1991-08,1991-08-31,5.5,136.6,62.804,142.9,6.9,66.0,108302.0,10091.906333333332,10430.137038489987,-0.55194,116.2,526.0,0.2936857562408246,3.7993920972644313,0.27462000255460417,3.37596497292314,0.42164441321153046,4.612005856515378,1.4705882352941346,21.052631578947366,-0.1512859304084624,-0.7518796992481258,0.011081355619180222,-1.1933217772101101,0.11618161487285672,0.31768555978521906,0.19936738639800833,2.5374612285293585,35.32252923725696,-460.4388428132959,0.08613264427219658,-0.2575107296137302,2.935420743639927,-0.37878787878787845,-0.34999999999999964,1,7.820000171661377,7.340000152587891,5.329999923706055,93.48999786376953
1991-09,1991-09-30,5.6,137.0,63.055,143.4,6.9,66.2,108333.0,10103.617666666667,10450.889955553006,-0.57138,116.1,487.0,0.2928257686676483,3.396226415094339,0.3996560728615872,3.4281965061920605,0.3498950314905436,4.595185995623652,0.0,16.94915254237288,0.3030303030303161,-0.3012048192771122,0.028623663459592663,-1.0838203067932817,0.11604678983843097,0.7407477079632407,0.19897070370633596,2.5137188562131207,3.522121969779324,-260.9430454622275,-0.0860585197934638,-1.9425675675675769,-7.414448669201523,-1.814516129032262,0.09999999999999964,3,7.46999979019165,6.920000076293945,5.110000133514404,89.9000015258789
1991-10,1991-10-31,5.23,137.2,63.194,143.7,7.0,66.1,108362.0,10115.329,10471.642872616025,-0.59646,116.4,524.0,0.14598540145984717,2.8485757121439192,0.22044247085877267,3.3054338586281373,0.20920502092049986,4.433139534883712,1.4492753623188248,18.644067796610166,-0.15105740181270422,-0.45180722891567937,0.026769313136343342,-0.9252656024283601,0.11591227736149623,1.1664011655910578,0.19857559644469447,2.490081517346243,4.389373096713212,-240.86057056489705,0.25839793281654533,-3.6423841059602613,7.597535934291577,12.68817204301076,-0.3699999999999992,1,7.46999979019165,6.739999771118164,4.820000171661377,89.93000030517578
1991-11,1991-11-30,4.86,137.8,63.312,144.2,7.0,66.1,108300.0,10155.697666666667,10492.346822472888,-0.6416,116.4,575.0,0.4373177842565745,3.0665669409125185,0.18672658796721198,3.3732815204258193,0.3479471120389599,4.492753623188395,0.0,12.903225806451601,0.0,-0.45180722891567937,-0.05721562909507538,-0.8423365683940642,0.39908406999582535,1.7288169843165724,0.19771443801817057,2.472790013566195,7.567984441538411,-251.02156105828075,0.0,-3.080766028309734,9.732824427480914,16.63286004056794,-0.3700000000000001,1,7.380000114440918,6.480000019073486,4.349999904632568,88.19000244140625
1991-12,1991-12-31,4.09,138.2,63.468,144.7,7.3,66.0,108330.0,10196.066333333332,10513.050772329752,-0.67993,115.9,558.0,0.2902757619738683,2.980625931445613,0.24639878695982276,3.484371688053356,0.34674063800277377,4.401154401154406,4.285714285714293,15.873015873015884,-0.1512859304084624,-0.6024096385542244,0.027700831024923822,-0.7676242122233612,0.3974977199170171,2.2929928083691653,0.19732429938859042,2.4555724153074943,5.974127182044908,-231.22768417192597,-0.42955326460480947,-2.3588879528222417,-2.9565217391304355,20.25862068965518,-0.7700000000000005,1,6.710000038146973,5.929999828338623,3.880000114440918,83.5199966430664
1992-01,1992-01-31,4.4,138.3,63.641,145.1,7.3,66.3,108367.0,10236.435,10533.754722186615,-0.66446,115.6,676.0,0.07235890014474222,2.672605790645899,0.27257830717841713,3.2512938656975576,0.27643400138217533,4.014336917562722,0.0,14.0625,0.4545454545454408,0.1510574018126709,0.03415489707374597,-0.627229461444645,0.3959239313174434,2.858936912248855,0.19693569740342198,2.4384282497616594,-2.27523421528687,-263.5231579465472,-0.2588438308887109,-2.857142857142858,21.146953405017932,68.5785536159601,0.3100000000000005,3,7.309999942779541,6.440000057220459,3.8399999141693115,87.48999786376953
1992-02,1992-02-29,4.13,138.6,63.814,145.4,7.4,66.2,108312.0,10273.432999999999,10554.7018399701,-0.66365,116.0,639.0,0.2169197396963085,2.8189910979228294,0.27183733756541706,3.247205009141352,0.2067539627842896,3.708987161198296,1.3698630136986356,12.121212121212132,-0.15082956259425684,0.0,-0.05075345815608312,-0.38535468265720185,0.3614344251685164,2.9631071599021563,0.19885708691662618,2.4301333161215855,-0.12190350058695065,-891.0954821790439,0.34602076124568004,-1.0238907849829393,-5.473372781065089,32.572614107883815,-0.27000000000000046,1,7.269999980926514,6.579999923706055,3.930000066757202,88.98999786376953
1992-03,1992-03-31,4.07,139.1,63.973,145.9,7.4,66.4,108361.0,10310.431,10575.648957753585,-0.67608,116.1,553.0,0.3607503607503615,3.189910979228472,0.2491616259754803,3.2888788426763016,0.3438789546079679,3.843416370106767,0.0,8.823529411764719,0.30211480362538623,0.15082956259429015,0.04523967796734585,-0.19158323278284373,0.3601327813205435,3.0667387381719813,0.19846243030912092,2.421872577203743,1.8729752128380905,341.5360501567398,0.08620689655172153,-0.0860585197934638,-13.458528951486704,9.072978303747536,-0.05999999999999961,1,7.539999961853027,6.940000057220459,4.050000190734863,89.6500015258789
1992-04,1992-04-30,3.85,139.4,64.183,146.3,7.4,66.5,108515.0,10347.429,10596.596075537069,-0.75918,116.3,546.0,0.21567217828901697,3.1828275351591495,0.3282634861582423,3.420883016435705,0.274160383824551,3.8325053229240735,0.0,10.447761194029859,0.1506024096385561,0.1506024096385561,0.14211755151760652,0.15043561724747967,0.35884047912255745,3.169835814511379,0.19806933708901298,2.413645821998478,12.291444799432005,231.95452557936161,0.17226528854437095,0.2586206896551646,-1.2658227848101222,7.48031496062993,-0.2200000000000002,1,7.610000133514404,6.909999847412109,3.700000047683716,89.62000274658203
1992-05,1992-05-31,3.8,139.7,64.273,146.8,7.6,66.6,108648.0,10381.510333333334,10617.984892379709,-0.86549,117.2,554.0,0.21520803443326741,3.0235988200590036,0.14022404686597767,3.1553437013497554,0.34176349965824304,3.8924274593064467,2.7027027027026973,10.144927536231862,0.15037593984961184,0.6042296072507503,0.122563700870848,0.367667436489616,0.3293700621993523,3.335574599404789,0.2018461087897716,2.4140725951555586,14.003266682473203,299.22966926518745,0.7738607050730817,0.6008583690987113,1.46520146520146,7.156673114119916,-0.050000000000000266,1,7.329999923706055,6.610000133514404,3.700000047683716,87.22000122070312
1992-06,1992-06-30,4.53,140.1,64.323,147.1,7.8,66.7,108717.0,10415.591666666667,10639.373709222351,-0.91902,118.0,596.0,0.28632784538296097,3.0147058823529305,0.07779316353677679,3.012395503026788,0.2043596730245012,3.7376586741889817,2.6315789473684292,13.043478260869556,0.15015015015016342,0.7552870090634434,0.06350784183786207,0.34983108419945896,0.3282887772495302,3.5007568756438623,0.20143951097530977,2.414497655925163,6.1849357011634964,297.4484279721489,0.682593856655278,1.3745704467353903,7.581227436823101,15.503875968992254,0.7300000000000004,3,7.139999866485596,6.289999961853027,3.569999933242798,83.72000122070312
1992-07,1992-07-31,3.37,140.5,64.566,147.6,7.7,66.7,108799.0,10449.673,10660.762526064991,-0.94557,117.9,627.0,0.2855103497501732,3.1571218795888534,0.3777808870855104,3.0878784008174787,0.3399048266485405,3.7245256500351154,-1.2820512820512775,13.235294117647056,0.0,0.9077155824508409,0.07542518649337193,0.47003416751316696,0.32721456854347686,3.6653854414522735,0.20103454796498443,2.4149210145927746,2.8889469217209696,131.831220732096,-0.08474576271185752,1.5503875968992276,5.201342281879184,22.700587084148726,-1.1600000000000001,1,6.71999979019165,5.840000152587891,3.180000066757202,81.91000366210938
1992-08,1992-08-31,3.51,140.8,64.625,147.9,7.6,66.6,108923.0,10485.998,10682.449584848817,-0.91018,117.7,636.0,0.2135231316725994,3.0746705710102518,0.091379363751809,2.8994968473345706,0.2032520325203402,3.4989503149055246,-1.2987012987013102,10.144927536231862,-0.14992503748126884,0.9090909090909038,0.11397163576871705,0.5733966131742818,0.3476185331349413,3.9050269953952332,0.20342877660770586,2.419072208042228,-3.742716033715121,64.90560568177702,-0.16963528413910245,1.2908777969018903,1.4354066985645897,20.912547528517102,0.13999999999999968,3,6.619999885559082,5.599999904632568,3.1600000858306885,78.87999725341797
1992-09,1992-09-30,4.47,141.1,64.73,148.1,7.6,66.5,108954.0,10522.323,10704.13664363264,-0.81094,118.0,650.0,0.21306818181816567,2.9927007299270114,0.16247582205028976,2.65641106970107,0.13522650439485862,3.2775453277545274,0.0,10.144927536231862,-0.15015015015014122,0.45317220543805714,0.028460472076607957,0.5732325330231713,0.3464143327130298,4.144113001372807,0.20301578408179477,2.4232069149773494,-10.903337801314027,41.92656375791943,0.2548853016142605,1.636520241171402,2.2012578616352307,33.47022587268993,0.96,3,6.369999885559082,5.329999923706055,2.690000057220459,81.0999984741211
1992-10,1992-10-31,3.04,141.7,64.979,148.8,7.3,66.2,109135.0,10558.648,10725.823702416466,-0.66389,118.1,621.0,0.425230333097093,3.279883381924198,0.3846748030279512,2.8246352501819727,0.47265361242405657,3.549060542797511,-3.9473684210526327,4.285714285714293,-0.4511278195488688,0.1512859304084957,0.16612515373459757,0.7133496982336895,0.34521844653503386,4.382645388993267,0.20260446503852503,2.427325233418154,-18.133277431129315,11.305033028199718,0.08474576271186862,1.4604810996563522,-4.461538461538462,18.511450381679385,-1.4299999999999997,1,6.800000190734863,5.900000095367432,2.9600000381469727,87.62999725341797
1992-11,1992-11-30,3.45,142.1,65.121,149.2,7.4,66.3,109280.0,10564.523666666666,10747.829569550708,-0.71946,117.8,614.0,0.2822865208186309,3.1204644412191396,0.21853214115328257,2.857278241091743,0.2688172043010528,3.4674063800277377,1.3698630136986356,5.714285714285716,0.1510574018126709,0.302571860816947,0.1328629678838178,0.9048938134810669,0.05564790744674308,4.025582617941259,0.205167153076391,2.434943787128896,8.370362560062672,12.13528678304241,-0.2540220152413175,1.2027491408934665,-1.1272141706924366,6.78260869565217,0.41000000000000014,3,6.949999809265137,6.230000019073486,3.2699999809265137,90.83999633789062
1992-12,1992-12-31,2.66,142.3,65.242,149.6,7.4,66.3,109500.0,10570.399333333333,10769.835436684947,-0.88618,117.6,650.0,0.14074595355384467,2.966714905933454,0.1858079574945215,2.7951093464422927,0.2680965147453085,3.386316516931598,0.0,1.3698630136986356,0.0,0.4545454545454408,0.20131771595901515,1.080033231791755,0.05561695777354103,3.6713472408101078,0.20474707932272018,2.4425323335358406,23.172935256998308,30.334004971099947,-0.1697792869269965,1.4667817083692691,5.863192182410426,16.48745519713262,-0.79,1,6.699999809265137,6.039999961853027,3.0799999237060547,92.36000061035156
1993-01,1993-01-31,3.02,142.8,65.432,150.1,7.3,66.2,109795.0,10576.275,10791.841303819188,-0.96207,118.0,596.0,0.35137034434293835,3.2537960954446943,0.29122344502008346,2.814223535142446,0.33422459893048817,3.4458993797381154,-1.3513513513513598,0.0,-0.15082956259425684,-0.15082956259425684,0.2694063926940604,1.3177443317615056,0.05558604250777144,3.3199058070509935,0.20432872223175025,2.4500910495758976,8.563722945676954,44.78975408602472,0.3401360544217802,2.076124567474058,-8.307692307692305,-11.834319526627224,0.3599999999999999,3,6.389999866485596,5.570000171661377,2.9000000953674316,92.45999908447266
1993-02,1993-02-28,3.18,143.1,65.557,150.6,7.1,66.2,110044.0,10596.798999999999,10814.447095956135,-0.96595,118.4,604.0,0.21008403361342243,3.2467532467532534,0.19103802420834537,2.7313755602218937,0.3331112591605567,3.576341127922955,-2.73972602739726,-4.054054054054069,0.0,0.0,0.2267862835283907,1.599084127335848,0.19405698130958715,3.1475943825204356,0.20947113194618172,2.460943567371987,0.40329705738668675,45.551118812627145,0.3389830508474523,2.0689655172413834,1.342281879194629,-5.477308294209704,0.16000000000000014,3,6.03000020980835,5.210000038146973,2.950000047683716,94.05000305175781
1993-03,1993-03-31,3.83,143.3,65.7,150.8,7.0,66.2,109992.0,10617.323,10837.05288809308,-0.99067,118.7,602.0,0.13976240391335715,3.0194104960460155,0.21813078694876697,2.699576383786906,0.13280212483401943,3.358464701850594,-1.4084507042253502,-5.405405405405405,0.0,-0.3012048192771122,-0.04725382574243264,1.5051540683456155,0.1936811295562002,2.9765196042726094,0.2090332675944051,2.4717530941479104,2.5591386717739084,46.531475565021886,0.2533783783783772,2.239448751076667,-0.3311258278145712,8.860759493670889,0.6499999999999999,3,6.03000020980835,5.239999771118164,2.890000104904175,91.87000274658203
1993-04,1993-04-30,3.01,143.8,65.891,151.4,7.1,66.1,110295.0,10637.847,10859.658680230026,-1.01381,119.3,701.0,0.34891835310537633,3.1563845050215145,0.29071537290714655,2.6611408005235093,0.3978779840848823,3.4859876965140035,1.4285714285714235,-4.054054054054069,-0.15105740181270422,-0.6015037593985029,0.2754745799694591,1.6403262221812653,0.19330673089628103,2.806668207145946,0.20859722998844976,2.4825198848548613,2.335792948206783,33.540135409257374,0.5054759898904804,2.579535683576961,16.445182724252483,28.388278388278398,-0.8200000000000003,1,6.050000190734863,5.139999866485596,2.9100000858306885,89.48999786376953
1993-05,1993-05-31,3.02,144.2,66.114,151.8,7.1,66.4,110570.0,10654.766666666666,10882.600032068398,-0.99645,119.7,626.0,0.2781641168289051,3.2211882605583497,0.33843772290600427,2.864344281424569,0.26420079260238705,3.4059945504087086,0.0,-6.578947368421051,0.4538577912254427,-0.30030030030028243,0.24933133868263457,1.769015536411156,0.15905160759190906,2.632144308096973,0.21125297317250435,2.4921408569586134,-1.7123524131740786,15.131312897895977,0.3352891869237373,2.1331058020477744,-10.699001426533528,12.996389891696758,0.010000000000000231,3,6.159999847412109,5.369999885559082,3.059999942779541,89.08000183105469
1993-06,1993-06-30,3.92,144.3,66.177,152.1,7.0,66.5,110751.0,10671.686333333333,10905.541383906771,-1.04305,119.5,653.0,0.06934812760057696,2.9978586723768963,0.09528995371630433,2.8823282496152514,0.19762845849802257,3.3990482664853827,-1.4084507042253502,-10.256410256410254,0.1506024096385561,-0.2998500749625266,0.16369720539024524,1.8709125527746284,0.15879903517361793,2.458762544294557,0.2108076357742794,2.501723146106838,4.676601936875913,13.495897804182722,-0.1670843776106934,1.2711864406779627,4.313099041533541,9.563758389261734,0.8999999999999999,3,5.800000190734863,5.050000190734863,3.0299999713897705,93.62999725341797
1993-07,1993-07-31,3.07,144.5,66.314,152.3,6.9,66.4,111060.0,10688.606,10928.482735745143,-1.12146,119.2,655.0,0.1386001386001201,2.8469750889679624,0.2070205660576807,2.707307251494573,0.13149243918475495,3.1842818428184483,-1.4285714285714235,-10.389610389610382,-0.15037593984961184,-0.4497751124437732,0.2790042527832659,2.078144100589152,0.15854726364865623,2.2865117406066116,0.21036417203665891,2.5112669851297342,7.517376923445651,18.601478473301803,-0.2510460251045954,1.1026293469041493,0.3062787136294043,4.465709728867617,-0.8500000000000001,1,5.829999923706055,5.159999847412109,3.0299999713897705,95.37000274658203
1993-08,1993-08-31,3.19,144.8,66.438,152.8,6.8,66.4,111209.0,10737.066333333332,10951.75129013159,-1.11522,118.7,645.0,0.20761245674740803,2.840909090909083,0.18698917272372828,2.8054158607350166,0.32829940906107247,3.313049357674114,-1.449275362318847,-10.526315789473683,0.0,-0.30030030030028243,0.13416171438862534,2.09873029571348,0.45338310097062795,2.3943198666767973,0.2129166047024844,2.5209733324155437,-0.5564175271520866,22.527412160232064,-0.4194630872483174,0.8496176720475868,-1.526717557251911,1.4150943396226356,0.1200000000000001,3,5.449999809265137,4.800000190734863,3.009999990463257,93.94999694824219
1993-09,1993-09-30,3.99,145.0,66.538,152.9,6.7,66.2,111454.0,10785.526666666667,10975.019844518034,-1.07906,118.7,726.0,0.13812154696131174,2.7639971651311157,0.15051627080886476,2.793140738452027,0.06544502617800152,3.241053342336264,-1.4705882352941124,-11.842105263157887,-0.3012048192771122,-0.4511278195488688,0.2203059104928462,2.2945463223011497,0.45133681611790877,2.501383645670896,0.21246423307121898,2.5306403487153517,-3.24240956941233,33.06286531679285,0.0,0.5932203389830581,12.558139534883717,11.69230769230769,0.8000000000000003,3,5.400000095367432,4.789999961853027,2.9200000762939453,92.81999969482422
1993-10,1993-10-31,3.03,145.6,66.647,153.4,6.8,66.3,111734.0,10833.987,10998.28839890448,-1.00224,119.1,704.0,0.4137931034482678,2.752293577981657,0.163816165198849,2.5669831791809816,0.3270111183780289,3.0913978494623517,1.4925373134328401,-6.849315068493156,0.1510574018126709,0.1510574018126709,0.25122472051248845,2.3814541622760865,0.4493089195458877,2.6077107599381977,0.21201377962034584,2.5402682726048287,-7.119159268251984,50.96476825980207,0.33698399326032025,0.8467400508044065,-3.0303030303030276,13.365539452495966,-0.9600000000000004,1,5.388000011444092,4.807000160217285,3.0299999713897705,95.08000183105469
1993-11,1993-11-30,3.16,146.0,66.819,153.9,6.6,66.3,111990.0,10869.029999999999,11021.841329216104,-0.96087,119.0,769.0,0.27472527472527375,2.7445460942997935,0.258076132459073,2.6074538167411454,0.32594524119948787,3.1501340482573914,-2.941176470588236,-10.810810810810823,0.0,0.0,0.2291155780693499,2.479868228404092,0.3234543294172276,2.8823479689303433,0.2141508701842154,2.5494613390752763,-4.127753831417625,33.55433241597865,-0.08396305625524292,1.018675721561979,9.232954545454541,25.24429967426709,0.13000000000000034,3,5.795000076293945,5.145999908447266,3.140000104904175,96.20999908447266
1993-12,1993-12-31,2.85,146.3,66.849,154.3,6.5,66.4,112324.0,10904.073,11045.394259527728,-1.03023,118.6,812.0,0.205479452054802,2.8109627547435068,0.0448974094194865,2.463137242880342,0.2599090318388564,3.141711229946531,-1.5151515151515138,-12.162162162162172,0.15082956259429015,0.15082956259429015,0.2982409143673648,2.5789954337899434,0.3224114755410623,3.1566798580110467,0.2136932442421413,2.5586168373952445,7.218458272190831,16.255162608048025,-0.3361344537815225,0.8503401360544283,5.59167750325098,24.923076923076913,-0.31000000000000005,1,5.7829999923706055,5.203999996185303,3.0,96.83999633789062
1994-01,1994-01-31,3.68,146.3,66.902,154.5,6.6,66.6,112598.0,10939.116,11068.947189839351,-1.03634,119.1,619.0,0.0,2.450980392156854,0.07928316055587636,2.246607164690051,0.12961762799739152,2.931379080612939,1.538461538461533,-9.589041095890416,0.30120481927709,0.6042296072507503,0.24393718172430745,2.5529395691971324,0.32137532461493645,3.430706936043171,0.21323756996094456,2.5677349973826535,0.5930714500645529,7.71981248765683,0.4215851602023646,0.9322033898305104,-23.768472906403936,3.8590604026845554,0.8300000000000001,3,5.638000011444092,5.013999938964844,2.9700000286102295,95.58999633789062
1994-02,1994-02-28,3.49,146.7,67.047,154.8,6.6,66.6,112779.0,10988.531,11092.745966926826,-0.93212,119.3,686.0,0.2734107997265811,2.515723270440251,0.2167349257122364,2.2728312765989855,0.1941747572815622,2.788844621513964,0.0,-7.042253521126762,0.0,0.6042296072507503,0.1607488587719086,2.485369488568212,0.45172754361504364,3.696701239685707,0.21500488419821107,2.5733989773250254,-10.056545149275342,-3.502251669341061,0.16792611251050804,0.7601351351351315,10.82390953150243,13.576158940397342,-0.18999999999999995,1,6.150000095367432,5.593999862670898,3.359999895095825,94.55000305175781
1994-03,1994-03-31,4.18,147.1,67.275,155.3,6.5,66.5,113240.0,11037.946,11116.544744014302,-0.78523,119.7,747.0,0.27266530334015826,2.6517794836008246,0.34005995793997545,2.397260273972601,0.322997416020665,2.984084880636595,-1.5151515151515138,-7.14285714285714,-0.15015015015014122,0.45317220543805714,0.40876404295124846,2.9529420321477984,0.449696142277789,3.9616671735427156,0.21454360496879765,2.579039327456889,-15.758700596489717,-20.73748069488327,0.3352891869237373,0.8424599831508006,8.892128279883371,24.086378737541537,0.6899999999999995,3,6.77400016784668,6.24399995803833,3.4700000286102295,93.05999755859375
1994-04,1994-04-30,3.73,147.2,67.376,155.5,6.4,66.5,113587.0,11087.361,11140.343521101777,-0.72716,119.7,692.0,0.06798096532969478,2.364394993045882,0.15013006317354805,2.2537220561229976,0.12878300064391723,2.7080581241743618,-1.538461538461533,-9.859154929577452,0.0,0.605143721633894,0.3064288237371926,2.984722788884353,0.44768292941459453,4.225610689832271,0.21408430079219443,2.5846561953437597,-7.395285457763967,-28.274528757854046,0.0,0.3352891869237373,-7.362784471218209,-1.2838801711840264,-0.44999999999999973,1,7.034999847412109,6.633999824523926,3.859999895095825,92.12000274658203
1994-05,1994-05-31,4.6,147.5,67.526,155.9,6.1,66.6,113923.0,11108.966,11164.631102285852,-0.74917,119.9,691.0,0.20380434782609758,2.288488210818307,0.22263120398953173,2.1357049944035866,0.25723472668810476,2.7009222661396493,-4.687500000000011,-14.084507042253524,0.15037593984961184,0.30120481927709,0.2958084992120469,3.032468119743159,0.19486151844427813,4.262874519385695,0.21801465222386351,2.5915780179954773,3.0268441608449326,-24.81609714486427,0.1670843776107045,0.1670843776107045,-0.14450867052022698,10.383386581469644,0.8699999999999997,3,7.1519999504089355,6.764999866485596,4.170000076293945,92.5199966430664
1994-06,1994-06-30,5.96,147.9,67.676,156.4,6.1,66.4,114237.0,11130.571,11188.918683469925,-0.73418,120.5,621.0,0.2711864406779618,2.494802494802495,0.22213665847230502,2.265137434456066,0.3207184092366866,2.827087442472065,0.0,-12.857142857142867,-0.30030030030028243,-0.15037593984961184,0.27562476409503933,3.1476013760598054,0.1944825468004785,4.300020187374942,0.217540382315895,2.5984707185773503,-2.000880974945596,-29.612195005033314,0.500417014178467,0.8368200836819994,-10.130246020260492,-4.900459418070446,1.3600000000000003,3,7.328999996185303,6.953000068664551,4.139999866485596,89.62000274658203
1994-07,1994-07-31,4.29,148.4,67.818,156.7,6.1,66.4,114607.0,11152.176,11213.206264654,-0.77569,120.7,628.0,0.33806626098715764,2.69896193771626,0.20982327560730152,2.2679977078746694,0.19181585677747748,2.8890347997373444,0.0,-11.594202898550732,0.0,0.0,0.32388805728442716,3.1937691338015384,0.19410504636283576,4.337048254936149,0.21706817138600343,2.6053344804908285,5.6539268299327095,-30.832129545414013,0.16597510373443924,1.2583892617449743,1.1272141706924366,-4.122137404580151,-1.67,1,7.09499979019165,6.72599983215332,4.269999980926514,89.87000274658203
1994-08,1994-08-31,4.7,149.0,67.894,157.1,6.0,66.6,114899.0,11194.761333333334,11237.860852720563,-0.82216,121.2,656.0,0.40431266846361336,2.900552486187835,0.11206464360495882,2.1915169029772086,0.2552648372686761,2.814136125654443,-1.6393442622950727,-11.764705882352944,0.30120481927709,0.30120481927709,0.2547837392131269,3.318076774361778,0.381856718664908,4.26275656488293,0.21987099393934173,2.612454894285099,5.990795291933626,-26.278223130862077,0.41425020712511085,2.1061499578769904,4.458598726114649,1.7054263565891459,0.41000000000000014,3,7.164999961853027,6.793000221252441,4.559999942779541,89.66999816894531
1994-09,1994-09-30,5.44,149.3,67.997,157.5,5.9,66.6,115253.0,11237.346666666666,11262.515440787129,-0.68546,121.0,677.0,0.2013422818792021,2.965517241379323,0.15170707278993056,2.192731972707329,0.25461489497136114,3.00850228907783,-1.6666666666666607,-11.940298507462687,0.0,0.6042296072507503,0.308096676211278,3.4085811186677972,0.3804041199746866,4.189132473209467,0.2193886219955976,2.6195451155625715,-16.62693393013526,-36.47619224139529,-0.16501650165017256,1.9376579612468303,3.2012195121951192,-6.749311294765836,0.7400000000000002,3,7.598999977111816,7.276000022888184,4.670000076293945,87.87999725341797
