Date,USGG13Week Index
1980-06-13 00:00:00+00:00,6.179999828338623
1980-06-16 00:00:00+00:00,6.369999885559082
1980-06-17 00:00:00+00:00,6.739999771118164
1980-06-18 00:00:00+00:00,6.96999979019165
1980-06-19 00:00:00+00:00,6.980000019073486
1980-06-20 00:00:00+00:00,6.739999771118164
1980-06-23 00:00:00+00:00,7.139999866485596
1980-06-24 00:00:00+00:00,7.300000190734863
1980-06-25 00:00:00+00:00,7.420000076293945
1980-06-26 00:00:00+00:00,7.559999942779541
1980-06-27 00:00:00+00:00,7.699999809265137
1980-06-30 00:00:00+00:00,7.880000114440918
1980-07-01 00:00:00+00:00,8.039999961853027
1980-07-02 00:00:00+00:00,7.940000057220459
1980-07-03 00:00:00+00:00,7.809999942779541
1980-07-07 00:00:00+00:00,8.239999771118164
1980-07-08 00:00:00+00:00,8.0600004196167
1980-07-09 00:00:00+00:00,7.96999979019165
1980-07-10 00:00:00+00:00,7.960000038146973
1980-07-11 00:00:00+00:00,8.170000076293945
1980-07-14 00:00:00+00:00,8.180000305175781
1980-07-15 00:00:00+00:00,8.050000190734863
1980-07-16 00:00:00+00:00,7.760000228881836
1980-07-17 00:00:00+00:00,7.960000038146973
1980-07-18 00:00:00+00:00,7.960000038146973
1980-07-21 00:00:00+00:00,7.860000133514404
1980-07-22 00:00:00+00:00,7.880000114440918
1980-07-23 00:00:00+00:00,7.829999923706055
1980-07-24 00:00:00+00:00,8.010000228881836
1980-07-25 00:00:00+00:00,8.050000190734863
1980-07-28 00:00:00+00:00,8.210000038146973
1980-07-29 00:00:00+00:00,8.300000190734863
1980-07-30 00:00:00+00:00,8.380000114440918
1980-07-31 00:00:00+00:00,8.619999885559082
1980-08-01 00:00:00+00:00,8.699999809265137
1980-08-04 00:00:00+00:00,8.640000343322754
1980-08-05 00:00:00+00:00,8.720000267028809
1980-08-06 00:00:00+00:00,8.550000190734863
1980-08-07 00:00:00+00:00,8.380000114440918
1980-08-08 00:00:00+00:00,8.619999885559082
1980-08-11 00:00:00+00:00,8.829999923706055
1980-08-12 00:00:00+00:00,8.640000343322754
1980-08-13 00:00:00+00:00,8.550000190734863
1980-08-14 00:00:00+00:00,8.449999809265137
1980-08-15 00:00:00+00:00,8.539999961853027
1980-08-18 00:00:00+00:00,9.109999656677246
1980-08-19 00:00:00+00:00,9.380000114440918
1980-08-20 00:00:00+00:00,9.3100004196167
1980-08-21 00:00:00+00:00,9.699999809265137
1980-08-22 00:00:00+00:00,9.539999961853027
1980-08-25 00:00:00+00:00,9.779999732971191
1980-08-26 00:00:00+00:00,9.9399995803833
1980-08-27 00:00:00+00:00,10.069999694824219
1980-08-28 00:00:00+00:00,10.319999694824219
1980-08-29 00:00:00+00:00,9.960000038146973
1980-09-02 00:00:00+00:00,9.869999885559082
1980-09-03 00:00:00+00:00,9.739999771118164
1980-09-04 00:00:00+00:00,9.75
1980-09-05 00:00:00+00:00,9.770000457763672
1980-09-08 00:00:00+00:00,10.100000381469727
1980-09-09 00:00:00+00:00,10.039999961853027
1980-09-10 00:00:00+00:00,9.9399995803833
1980-09-11 00:00:00+00:00,10.140000343322754
1980-09-12 00:00:00+00:00,10.220000267028809
1980-09-15 00:00:00+00:00,10.470000267028809
1980-09-16 00:00:00+00:00,10.289999961853027
1980-09-17 00:00:00+00:00,10.34000015258789
1980-09-18 00:00:00+00:00,10.149999618530273
1980-09-19 00:00:00+00:00,10.029999732971191
1980-09-22 00:00:00+00:00,10.5600004196167
1980-09-23 00:00:00+00:00,10.329999923706055
1980-09-24 00:00:00+00:00,10.15999984741211
1980-09-25 00:00:00+00:00,10.359999656677246
1980-09-26 00:00:00+00:00,10.819999694824219
1980-09-29 00:00:00+00:00,11.180000305175781
1980-09-30 00:00:00+00:00,11.4399995803833
1980-10-01 00:00:00+00:00,11.449999809265137
1980-10-02 00:00:00+00:00,11.529999732971191
1980-10-03 00:00:00+00:00,11.329999923706055
1980-10-06 00:00:00+00:00,11.140000343322754
1980-10-07 00:00:00+00:00,11.300000190734863
1980-10-08 00:00:00+00:00,11.380000114440918
1980-10-09 00:00:00+00:00,11.140000343322754
1980-10-10 00:00:00+00:00,11.25
1980-10-14 00:00:00+00:00,11.180000305175781
1980-10-15 00:00:00+00:00,10.90999984741211
1980-10-16 00:00:00+00:00,10.979999542236328
1980-10-17 00:00:00+00:00,11.199999809265137
1980-10-20 00:00:00+00:00,11.3100004196167
1980-10-21 00:00:00+00:00,11.640000343322754
1980-10-22 00:00:00+00:00,11.8100004196167
1980-10-23 00:00:00+00:00,11.789999961853027
1980-10-24 00:00:00+00:00,11.739999771118164
1980-10-27 00:00:00+00:00,12.3100004196167
1980-10-28 00:00:00+00:00,12.489999771118164
1980-10-29 00:00:00+00:00,12.520000457763672
1980-10-30 00:00:00+00:00,12.539999961853027
1980-10-31 00:00:00+00:00,12.710000038146973
1980-11-03 00:00:00+00:00,13.170000076293945
1980-11-05 00:00:00+00:00,13.399999618530273
1980-11-06 00:00:00+00:00,13.5
1980-11-07 00:00:00+00:00,13.039999961853027
1980-11-10 00:00:00+00:00,13.479999542236328
1980-11-12 00:00:00+00:00,13.180000305175781
1980-11-13 00:00:00+00:00,13.09000015258789
1980-11-14 00:00:00+00:00,13.390000343322754
1980-11-17 00:00:00+00:00,14.1899995803833
1980-11-18 00:00:00+00:00,13.6899995803833
1980-11-19 00:00:00+00:00,13.720000267028809
1980-11-20 00:00:00+00:00,13.960000038146973
1980-11-21 00:00:00+00:00,14.319999694824219
1980-11-24 00:00:00+00:00,14.40999984741211
1980-11-25 00:00:00+00:00,14.15999984741211
1980-11-26 00:00:00+00:00,14.199999809265137
1980-11-28 00:00:00+00:00,14.479999542236328
1980-12-01 00:00:00+00:00,14.710000038146973
1980-12-02 00:00:00+00:00,14.819999694824219
1980-12-03 00:00:00+00:00,14.65999984741211
1980-12-04 00:00:00+00:00,14.859999656677246
1980-12-05 00:00:00+00:00,15.84000015258789
1980-12-08 00:00:00+00:00,16.530000686645508
1980-12-09 00:00:00+00:00,16.719999313354492
1980-12-10 00:00:00+00:00,16.8799991607666
1980-12-11 00:00:00+00:00,17.139999389648438
1980-12-12 00:00:00+00:00,16.549999237060547
1980-12-15 00:00:00+00:00,16.770000457763672
1980-12-16 00:00:00+00:00,16.700000762939453
1980-12-17 00:00:00+00:00,16.469999313354492
1980-12-18 00:00:00+00:00,16.200000762939453
1980-12-19 00:00:00+00:00,14.930000305175781
1980-12-22 00:00:00+00:00,14.84000015258789
1980-12-23 00:00:00+00:00,14.489999771118164
1980-12-24 00:00:00+00:00,14.710000038146973
1980-12-26 00:00:00+00:00,14.449999809265137
1980-12-29 00:00:00+00:00,14.180000305175781
1980-12-30 00:00:00+00:00,14.119999885559082
1980-12-31 00:00:00+00:00,14.300000190734863
1981-01-02 00:00:00+00:00,14.649999618530273
1981-01-05 00:00:00+00:00,13.520000457763672
1981-01-06 00:00:00+00:00,13.579999923706055
1981-01-07 00:00:00+00:00,14.5
1981-01-08 00:00:00+00:00,14.760000228881836
1981-01-09 00:00:00+00:00,15.199999809265137
1981-01-12 00:00:00+00:00,15.220000267028809
1981-01-13 00:00:00+00:00,15.239999771118164
1981-01-14 00:00:00+00:00,15.079999923706055
1981-01-15 00:00:00+00:00,15.25
1981-01-16 00:00:00+00:00,15.149999618530273
1981-01-19 00:00:00+00:00,15.789999961853027
1981-01-20 00:00:00+00:00,15.319999694824219
1981-01-21 00:00:00+00:00,15.710000038146973
1981-01-22 00:00:00+00:00,15.720000267028809
1981-01-23 00:00:00+00:00,15.699999809265137
1981-01-26 00:00:00+00:00,15.350000381469727
1981-01-27 00:00:00+00:00,15.199999809265137
